Date,Open,High,Low,Close,Adj Close,Volume,Index
2023-01-31,11398.580078125,11586.009765625,11398.3701171875,11584.5498046875,11584.5498046875,5695150000.0,^IXIC
2023-02-01,11573.1396484375,11904.01953125,11500.330078125,11816.3203125,11816.3203125,6336040000.0,^IXIC
2023-02-02,12065.150390625,12269.5498046875,12024.1396484375,12200.8203125,12200.8203125,7038210000.0,^IXIC
2023-02-03,11946.8603515625,12231.3095703125,11946.8603515625,12006.9501953125,12006.9501953125,5954490000.0,^IXIC
2023-02-06,11904.41015625,11973.41015625,11843.490234375,11887.4501953125,11887.4501953125,5538350000.0,^IXIC
2023-02-07,11891.25,12150.2197265625,11836.7802734375,12113.7900390625,12113.7900390625,5720240000.0,^IXIC
2023-02-08,12069.1201171875,12096.3896484375,11890.08984375,11910.51953125,11910.51953125,5052870000.0,^IXIC
2023-02-09,12069.099609375,12070.9599609375,11745.1103515625,11789.580078125,11789.580078125,5536290000.0,^IXIC
2023-02-10,11714.599609375,11775.7998046875,11630.5400390625,11718.1201171875,11718.1201171875,4885030000.0,^IXIC
2023-02-13,11759.08984375,11910.919921875,11719.73046875,11891.7900390625,11891.7900390625,4752880000.0,^IXIC
2023-02-14,11808.2001953125,11999.849609375,11760.5595703125,11960.150390625,11960.150390625,5032430000.0,^IXIC
2023-02-15,11905.1201171875,12071.2900390625,11876.8203125,12070.58984375,12070.58984375,5056640000.0,^IXIC
2023-02-16,11896.3095703125,12040.33984375,11853.3603515625,11855.830078125,11855.830078125,5159410000.0,^IXIC
2023-02-17,11777.5,11803.2197265625,11673.2099609375,11787.26953125,11787.26953125,4925230000.0,^IXIC
2023-02-21,11640.3701171875,11684.1396484375,11491.1796875,11492.2998046875,11492.2998046875,5002540000.0,^IXIC
2023-02-22,11517.2001953125,11582.51953125,11445.169921875,11507.0703125,11507.0703125,4671270000.0,^IXIC
2023-02-23,11636.9296875,11638.98046875,11432.580078125,11590.400390625,11590.400390625,4714580000.0,^IXIC
2023-02-24,11404.1796875,11434.3603515625,11334.4697265625,11394.9404296875,11394.9404296875,4432650000.0,^IXIC
2023-02-27,11517.1904296875,11565.23046875,11444.599609375,11466.98046875,11466.98046875,4494000000.0,^IXIC
2023-02-28,11451.0498046875,11548.23046875,11435.3896484375,11455.5400390625,11455.5400390625,5340950000.0,^IXIC
2023-03-01,11447.580078125,11479.0,11349.8701171875,11379.48046875,11379.48046875,4927530000.0,^IXIC
2023-03-02,11273.76953125,11487.58984375,11273.6103515625,11462.98046875,11462.98046875,5313760000.0,^IXIC
2023-03-03,11524.650390625,11699.6298828125,11514.740234375,11689.009765625,11689.009765625,5102210000.0,^IXIC
2023-03-06,11736.8701171875,11827.919921875,11667.48046875,11675.740234375,11675.740234375,4982880000.0,^IXIC
2023-03-07,11670.98046875,11705.9599609375,11512.0302734375,11530.330078125,11530.330078125,5422820000.0,^IXIC
2023-03-08,11553.08984375,11601.23046875,11487.75,11576.0,11576.0,5085970000.0,^IXIC
2023-03-09,11578.3095703125,11667.1201171875,11319.98046875,11338.349609375,11338.349609375,5061790000.0,^IXIC
2023-03-10,11325.3603515625,11373.8095703125,11093.8603515625,11138.8896484375,11138.8896484375,6193500000.0,^IXIC
2023-03-13,11041.4599609375,11326.73046875,10982.7998046875,11188.83984375,11188.83984375,6201490000.0,^IXIC
2023-03-14,11357.73046875,11467.01953125,11284.9296875,11428.150390625,11428.150390625,5533120000.0,^IXIC
2023-03-15,11291.169921875,11447.900390625,11238.4404296875,11434.0498046875,11434.0498046875,5912430000.0,^IXIC
2023-03-16,11384.8701171875,11733.7998046875,11365.490234375,11717.2802734375,11717.2802734375,5498920000.0,^IXIC
2023-03-17,11696.33984375,11773.1103515625,11562.6298828125,11630.509765625,11630.509765625,7903090000.0,^IXIC
2023-03-20,11614.3896484375,11695.5498046875,11550.6904296875,11675.5400390625,11675.5400390625,4970630000.0,^IXIC
2023-03-21,11764.7900390625,11879.16015625,11724.91015625,11860.1103515625,11860.1103515625,4829870000.0,^IXIC
2023-03-22,11857.5,12013.990234375,11666.849609375,11669.9599609375,11669.9599609375,4981590000.0,^IXIC
2023-03-23,11811.3203125,11962.6904296875,11684.51953125,11787.400390625,11787.400390625,4917460000.0,^IXIC
2023-03-24,11747.6201171875,11826.23046875,11670.669921875,11823.9599609375,11823.9599609375,4363650000.0,^IXIC
2023-03-27,11868.5400390625,11903.2099609375,11739.0498046875,11768.83984375,11768.83984375,4330320000.0,^IXIC
2023-03-28,11752.759765625,11752.759765625,11635.0302734375,11716.080078125,11716.080078125,4036910000.0,^IXIC
2023-03-29,11855.58984375,11941.599609375,11823.349609375,11926.240234375,11926.240234375,4493540000.0,^IXIC
2023-03-30,12010.4501953125,12044.7900390625,11953.3701171875,12013.4697265625,12013.4697265625,4738880000.0,^IXIC
2023-03-31,12031.5400390625,12227.9296875,12030.4404296875,12221.91015625,12221.91015625,5521150000.0,^IXIC
2023-04-03,12146.08984375,12196.33984375,12086.51953125,12189.4501953125,12189.4501953125,4816440000.0,^IXIC
2023-04-04,12208.490234375,12224.6796875,12081.8095703125,12126.330078125,12126.330078125,4298760000.0,^IXIC
2023-04-05,12081.759765625,12086.75,11931.849609375,11996.8603515625,11996.8603515625,4378590000.0,^IXIC
2023-04-06,11939.080078125,12098.5,11898.3603515625,12087.9599609375,12087.9599609375,3862800000.0,^IXIC
2023-04-10,11975.1298828125,12084.9501953125,11924.2001953125,12084.3603515625,12084.3603515625,4334070000.0,^IXIC
2023-04-11,12080.240234375,12091.26953125,12011.400390625,12031.8798828125,12031.8798828125,4676960000.0,^IXIC
2023-04-12,12110.8701171875,12134.5,11916.5400390625,11929.33984375,11929.33984375,4909770000.0,^IXIC
2023-04-13,11997.419921875,12178.7998046875,11995.9404296875,12166.26953125,12166.26953125,4942990000.0,^IXIC
2023-04-14,12117.91015625,12205.7197265625,12026.5498046875,12123.4697265625,12123.4697265625,4655740000.0,^IXIC
2023-04-17,12108.23046875,12159.01953125,12064.099609375,12157.7197265625,12157.7197265625,4823180000.0,^IXIC
2023-04-18,12234.5595703125,12245.4296875,12110.23046875,12153.41015625,12153.41015625,4851810000.0,^IXIC
2023-04-19,12063.6796875,12191.099609375,12060.169921875,12157.23046875,12157.23046875,4972700000.0,^IXIC
2023-04-20,12039.080078125,12155.9599609375,12011.9501953125,12059.5595703125,12059.5595703125,4590530000.0,^IXIC
2023-04-21,12046.0302734375,12097.150390625,11986.8203125,12072.4599609375,12072.4599609375,4868050000.0,^IXIC
2023-04-24,12053.4697265625,12103.580078125,11960.2998046875,12037.2001953125,12037.2001953125,4854050000.0,^IXIC
2023-04-25,11968.8095703125,11990.4599609375,11798.76953125,11799.16015625,11799.16015625,4806020000.0,^IXIC
2023-04-26,11913.23046875,11967.990234375,11833.0703125,11854.349609375,11854.349609375,5281970000.0,^IXIC
2023-04-27,11972.150390625,12154.009765625,11950.919921875,12142.240234375,12142.240234375,5253710000.0,^IXIC
2023-04-28,12117.5400390625,12227.7197265625,12082.5703125,12226.580078125,12226.580078125,5331380000.0,^IXIC
2023-05-01,12210.0498046875,12261.3203125,12181.080078125,12212.599609375,12212.599609375,5168430000.0,^IXIC
2023-05-02,12198.01953125,12206.580078125,12015.23046875,12080.509765625,12080.509765625,5501410000.0,^IXIC
2023-05-03,12097.0400390625,12212.5498046875,12022.4599609375,12025.330078125,12025.330078125,5782160000.0,^IXIC
2023-05-04,11997.33984375,12033.150390625,11925.3701171875,11966.400390625,11966.400390625,4745780000.0,^IXIC
2023-05-05,12073.0302734375,12264.830078125,12065.7197265625,12235.41015625,12235.41015625,4574790000.0,^IXIC
2023-05-08,12231.6796875,12264.990234375,12178.259765625,12256.919921875,12256.919921875,4216360000.0,^IXIC
2023-05-09,12195.7802734375,12216.1298828125,12174.0595703125,12179.5498046875,12179.5498046875,4126780000.0,^IXIC
2023-05-10,12286.66015625,12337.6904296875,12180.8603515625,12306.4404296875,12306.4404296875,4948260000.0,^IXIC
2023-05-11,12321.259765625,12347.3798828125,12255.4404296875,12328.509765625,12328.509765625,4489490000.0,^IXIC
2023-05-12,12350.51953125,12364.650390625,12209.580078125,12284.740234375,12284.740234375,4170000000.0,^IXIC
2023-05-15,12301.169921875,12376.400390625,12263.349609375,12365.2099609375,12365.2099609375,3979290000.0,^IXIC
2023-05-16,12327.0498046875,12403.8095703125,12324.51953125,12343.0498046875,12343.0498046875,4067510000.0,^IXIC
2023-05-17,12388.580078125,12514.0703125,12335.01953125,12500.5703125,12500.5703125,4501820000.0,^IXIC
2023-05-18,12513.8701171875,12698.5,12512.259765625,12688.83984375,12688.83984375,4532890000.0,^IXIC
2023-05-19,12709.4599609375,12731.73046875,12624.0595703125,12657.900390625,12657.900390625,3935780000.0,^IXIC
2023-05-22,12664.4404296875,12756.23046875,12655.259765625,12720.7802734375,12720.7802734375,4278920000.0,^IXIC
2023-05-23,12652.8798828125,12709.740234375,12554.4296875,12560.25,12560.25,4347440000.0,^IXIC
2023-05-24,12481.8896484375,12529.6298828125,12415.849609375,12484.16015625,12484.16015625,4088270000.0,^IXIC
2023-05-25,12706.4404296875,12736.919921875,12604.8896484375,12698.08984375,12698.08984375,4651640000.0,^IXIC
2023-05-26,12736.419921875,13001.91015625,12729.740234375,12975.6904296875,12975.6904296875,4434070000.0,^IXIC
2023-05-30,13109.099609375,13154.2900390625,12968.1201171875,13017.4296875,13017.4296875,4843470000.0,^IXIC
2023-05-31,12968.3798828125,13029.080078125,12889.3701171875,12935.2900390625,12935.2900390625,5905760000.0,^IXIC
2023-06-01,12944.4599609375,13141.830078125,12903.6298828125,13100.98046875,13100.98046875,4610310000.0,^IXIC
2023-06-02,13190.48046875,13256.2099609375,13125.8603515625,13240.76953125,13240.76953125,4426760000.0,^IXIC
2023-06-05,13238.48046875,13330.650390625,13194.9501953125,13229.4296875,13229.4296875,4344280000.0,^IXIC
2023-06-06,13199.58984375,13306.2099609375,13165.650390625,13276.419921875,13276.419921875,4810910000.0,^IXIC
2023-06-07,13295.259765625,13361.900390625,13089.48046875,13104.900390625,13104.900390625,5270600000.0,^IXIC
2023-06-08,13113.26953125,13248.599609375,13101.1796875,13238.51953125,13238.51953125,4280160000.0,^IXIC
2023-06-09,13312.3896484375,13385.9501953125,13229.330078125,13259.1396484375,13259.1396484375,4412710000.0,^IXIC
2023-06-12,13326.3701171875,13465.91015625,13302.580078125,13461.919921875,13461.919921875,4722680000.0,^IXIC
2023-06-13,13566.5302734375,13594.400390625,13473.1904296875,13573.3203125,13573.3203125,5522100000.0,^IXIC
2023-06-14,13570.5595703125,13661.740234375,13455.990234375,13626.48046875,13626.48046875,5772550000.0,^IXIC
2023-06-15,13572.8798828125,13828.169921875,13561.3701171875,13782.8203125,13782.8203125,5667520000.0,^IXIC
2023-06-16,13859.0703125,13864.0595703125,13680.9501953125,13689.5703125,13689.5703125,8076530000.0,^IXIC
2023-06-20,13642.2900390625,13711.1796875,13561.83984375,13667.2900390625,13667.2900390625,5237710000.0,^IXIC
2023-06-21,13620.8701171875,13638.5703125,13460.9404296875,13502.2001953125,13502.2001953125,5194640000.0,^IXIC
2023-06-22,13443.41015625,13631.849609375,13441.5595703125,13630.6103515625,13630.6103515625,4499550000.0,^IXIC
2023-06-23,13484.099609375,13572.1904296875,13442.650390625,13492.51953125,13492.51953125,7734500000.0,^IXIC
2023-06-26,13468.740234375,13573.5703125,13334.419921875,13335.7802734375,13335.7802734375,4430600000.0,^IXIC
2023-06-27,13389.25,13578.7998046875,13366.9697265625,13555.669921875,13555.669921875,5053660000.0,^IXIC
2023-06-28,13506.01953125,13654.1396484375,13495.73046875,13591.75,13591.75,4533270000.0,^IXIC
2023-06-29,13592.3603515625,13618.5302734375,13540.259765625,13591.330078125,13591.330078125,4388140000.0,^IXIC
2023-06-30,13719.98046875,13816.6796875,13716.16015625,13787.919921875,13787.919921875,4661120000.0,^IXIC
2023-07-03,13798.7001953125,13839.08984375,13773.41015625,13816.76953125,13816.76953125,2902300000.0,^IXIC
2023-07-05,13772.099609375,13844.5,13764.25,13791.650390625,13791.650390625,5339340000.0,^IXIC
2023-07-06,13653.169921875,13689.51953125,13567.25,13679.0400390625,13679.0400390625,6113080000.0,^IXIC
2023-07-07,13668.0703125,13804.509765625,13656.73046875,13660.7197265625,13660.7197265625,5098120000.0,^IXIC
2023-07-10,13645.3701171875,13692.41015625,13584.8701171875,13685.48046875,13685.48046875,5275390000.0,^IXIC
2023-07-11,13709.8095703125,13774.830078125,13643.3203125,13760.7001953125,13760.7001953125,4840950000.0,^IXIC
2023-07-12,13915.6396484375,13963.4501953125,13842.1298828125,13918.9599609375,13918.9599609375,5230620000.0,^IXIC
2023-07-13,14021.150390625,14163.7998046875,14012.240234375,14138.5703125,14138.5703125,5183560000.0,^IXIC
2023-07-14,14166.66015625,14232.1103515625,14081.9599609375,14113.7001953125,14113.7001953125,5366890000.0,^IXIC
2023-07-17,14149.919921875,14274.41015625,14138.009765625,14244.9501953125,14244.9501953125,4593160000.0,^IXIC
2023-07-18,14212.25,14396.6904296875,14176.1103515625,14353.6396484375,14353.6396484375,4824070000.0,^IXIC
2023-07-19,14398.5302734375,14446.5498046875,14317.08984375,14358.01953125,14358.01953125,5112420000.0,^IXIC
2023-07-20,14273.2900390625,14309.919921875,14030.6201171875,14063.3095703125,14063.3095703125,5128020000.0,^IXIC
2023-07-21,14148.1796875,14179.009765625,14020.4501953125,14032.8095703125,14032.8095703125,5254180000.0,^IXIC
2023-07-24,14081.6298828125,14110.150390625,13997.1298828125,14058.8701171875,14058.8701171875,4083070000.0,^IXIC
2023-07-25,14093.240234375,14201.91015625,14092.51953125,14144.5595703125,14144.5595703125,3812470000.0,^IXIC
2023-07-26,14123.51953125,14187.349609375,14041.9501953125,14127.2802734375,14127.2802734375,4322000000.0,^IXIC
2023-07-27,14319.16015625,14360.2001953125,14006.9296875,14050.1103515625,14050.1103515625,5115840000.0,^IXIC
2023-07-28,14199.830078125,14344.349609375,14188.099609375,14316.66015625,14316.66015625,4453520000.0,^IXIC
2023-07-31,14337.900390625,14370.91015625,14292.75,14346.01953125,14346.01953125,4934440000.0,^IXIC
2023-08-01,14274.9296875,14309.2099609375,14215.6396484375,14283.91015625,14283.91015625,4633770000.0,^IXIC
2023-08-02,14132.73046875,14133.849609375,13914.8095703125,13973.4501953125,13973.4501953125,5481960000.0,^IXIC
2023-08-03,13899.759765625,14032.2802734375,13881.349609375,13959.7197265625,13959.7197265625,6036970000.0,^IXIC
2023-08-04,14025.9599609375,14119.2197265625,13897.9296875,13909.240234375,13909.240234375,5349450000.0,^IXIC
2023-08-07,13972.4501953125,13997.150390625,13864.919921875,13994.400390625,13994.400390625,4892330000.0,^IXIC
2023-08-08,13875.4501953125,13899.740234375,13769.33984375,13884.3203125,13884.3203125,5284550000.0,^IXIC
2023-08-09,13897.6103515625,13898.5400390625,13698.3896484375,13722.01953125,13722.01953125,5591360000.0,^IXIC
2023-08-10,13818.25,13947.16015625,13686.509765625,13737.990234375,13737.990234375,5299080000.0,^IXIC
2023-08-11,13633.650390625,13720.330078125,13609.98046875,13644.849609375,13644.849609375,4638880000.0,^IXIC
2023-08-14,13599.0,13789.16015625,13582.490234375,13788.330078125,13788.330078125,4272020000.0,^IXIC
2023-08-15,13760.48046875,13774.98046875,13611.9404296875,13631.0498046875,13631.0498046875,4473320000.0,^IXIC
2023-08-16,13593.169921875,13644.3203125,13473.0302734375,13474.6298828125,13474.6298828125,6243760000.0,^IXIC
2023-08-17,13527.2998046875,13535.08984375,13303.4501953125,13316.9296875,13316.9296875,5280180000.0,^IXIC
2023-08-18,13190.01953125,13335.8701171875,13161.759765625,13290.7802734375,13290.7802734375,4801910000.0,^IXIC
2023-08-21,13347.259765625,13516.8603515625,13325.58984375,13497.58984375,13497.58984375,4363070000.0,^IXIC
2023-08-22,13593.9501953125,13598.76953125,13484.3798828125,13505.8701171875,13505.8701171875,4282430000.0,^IXIC
2023-08-23,13532.4296875,13757.0,13532.4296875,13721.0302734375,13721.0302734375,4127850000.0,^IXIC
2023-08-24,13834.3095703125,13834.6904296875,13462.83984375,13463.9697265625,13463.9697265625,4383820000.0,^IXIC
2023-08-25,13514.3701171875,13633.419921875,13376.349609375,13590.650390625,13590.650390625,3970060000.0,^IXIC
2023-08-28,13695.3603515625,13735.98046875,13626.6396484375,13705.1298828125,13705.1298828125,3666680000.0,^IXIC
2023-08-29,13687.23046875,13959.8095703125,13677.0595703125,13943.759765625,13943.759765625,4748180000.0,^IXIC
2023-08-30,13961.76953125,14050.8203125,13924.2001953125,14019.3095703125,14019.3095703125,4364600000.0,^IXIC
2023-08-31,14041.5400390625,14114.669921875,14010.48046875,14034.9697265625,14034.9697265625,4568610000.0,^IXIC
2023-09-01,14129.9599609375,14149.6201171875,13982.419921875,14031.8095703125,14031.8095703125,4033960000.0,^IXIC
2023-09-05,13994.5400390625,14060.849609375,13945.650390625,14020.9501953125,14020.9501953125,4379790000.0,^IXIC
2023-09-06,13988.8095703125,14001.9501953125,13802.419921875,13872.4697265625,13872.4697265625,4215320000.0,^IXIC
2023-09-07,13675.1103515625,13774.6298828125,13642.4697265625,13748.830078125,13748.830078125,4320830000.0,^IXIC
2023-09-08,13754.7099609375,13843.3701171875,13733.1796875,13761.5302734375,13761.5302734375,4160360000.0,^IXIC
2023-09-11,13884.0302734375,13937.4697265625,13805.1298828125,13917.8896484375,13917.8896484375,4538870000.0,^IXIC
2023-09-12,13858.9404296875,13913.599609375,13763.6904296875,13773.6103515625,13773.6103515625,4595490000.0,^IXIC
2023-09-13,13773.669921875,13868.5703125,13733.8203125,13813.58984375,13813.58984375,4840310000.0,^IXIC
2023-09-14,13889.759765625,13957.5703125,13810.66015625,13926.0498046875,13926.0498046875,4649010000.0,^IXIC
2023-09-15,13889.2001953125,13895.75,13684.240234375,13708.330078125,13708.330078125,8162210000.0,^IXIC
2023-09-18,13669.9599609375,13751.2802734375,13663.4599609375,13710.240234375,13710.240234375,4855880000.0,^IXIC
2023-09-19,13649.4404296875,13705.150390625,13578.8701171875,13678.1904296875,13678.1904296875,4453460000.0,^IXIC
2023-09-20,13710.259765625,13727.8095703125,13467.2802734375,13469.1298828125,13469.1298828125,4782440000.0,^IXIC
2023-09-21,13328.0595703125,13362.23046875,13222.5595703125,13223.98046875,13223.98046875,5014890000.0,^IXIC
2023-09-22,13287.169921875,13353.2197265625,13200.6396484375,13211.8095703125,13211.8095703125,4302700000.0,^IXIC
2023-09-25,13172.5400390625,13277.830078125,13132.0,13271.3203125,13271.3203125,4100290000.0,^IXIC
2023-09-26,13180.9599609375,13199.1298828125,13033.400390625,13063.6103515625,13063.6103515625,4693540000.0,^IXIC
2023-09-27,13115.3603515625,13156.3701171875,12963.16015625,13092.849609375,13092.849609375,4841410000.0,^IXIC
2023-09-28,13043.3701171875,13270.9697265625,13025.1103515625,13201.2802734375,13201.2802734375,4648390000.0,^IXIC
2023-09-29,13337.7099609375,13382.98046875,13177.08984375,13219.3203125,13219.3203125,5138500000.0,^IXIC
2023-10-02,13217.98046875,13364.0302734375,13204.080078125,13307.76953125,13307.76953125,4554700000.0,^IXIC
2023-10-03,13229.6796875,13280.0400390625,13008.599609375,13059.4697265625,13059.4697265625,4684310000.0,^IXIC
2023-10-04,13092.919921875,13258.759765625,13072.509765625,13236.009765625,13236.009765625,4308070000.0,^IXIC
2023-10-05,13228.1201171875,13251.1796875,13087.5703125,13219.830078125,13219.830078125,4167470000.0,^IXIC
2023-10-06,13127.6796875,13472.26953125,13099.0302734375,13431.33984375,13431.33984375,4309420000.0,^IXIC
2023-10-09,13326.2197265625,13509.2998046875,13277.48046875,13484.240234375,13484.240234375,3835930000.0,^IXIC
2023-10-10,13505.8095703125,13659.6298828125,13491.8095703125,13562.83984375,13562.83984375,4301350000.0,^IXIC
2023-10-11,13619.2099609375,13671.1103515625,13549.2900390625,13659.6796875,13659.6796875,4160440000.0,^IXIC
2023-10-12,13672.4697265625,13714.1396484375,13491.5595703125,13574.2197265625,13574.2197265625,4858620000.0,^IXIC
2023-10-13,13613.58984375,13619.5400390625,13361.849609375,13407.23046875,13407.23046875,4251550000.0,^IXIC
2023-10-16,13453.8095703125,13598.0498046875,13447.169921875,13567.98046875,13567.98046875,4308690000.0,^IXIC
2023-10-17,13419.8701171875,13602.25,13364.740234375,13533.75,13533.75,4417640000.0,^IXIC
2023-10-18,13439.6796875,13499.740234375,13275.2998046875,13314.2998046875,13314.2998046875,4617140000.0,^IXIC
2023-10-19,13354.7998046875,13404.73046875,13157.330078125,13186.1796875,13186.1796875,5014790000.0,^IXIC
2023-10-20,13157.76953125,13177.349609375,12977.4296875,12983.8095703125,12983.8095703125,4622840000.0,^IXIC
2023-10-23,12930.849609375,13143.2197265625,12848.830078125,13018.330078125,13018.330078125,4669060000.0,^IXIC
2023-10-24,13084.990234375,13170.3896484375,13022.849609375,13139.8701171875,13139.8701171875,4604720000.0,^IXIC
2023-10-25,13039.8603515625,13042.51953125,12804.2998046875,12821.2197265625,12821.2197265625,4599850000.0,^IXIC
2023-10-26,12768.9697265625,12818.1396484375,12543.8603515625,12595.6103515625,12595.6103515625,4894900000.0,^IXIC
2023-10-27,12718.6904296875,12772.4296875,12600.5703125,12643.009765625,12643.009765625,4172100000.0,^IXIC
2023-10-30,12750.4697265625,12842.9599609375,12691.5595703125,12789.48046875,12789.48046875,4149320000.0,^IXIC
2023-10-31,12786.6201171875,12859.400390625,12697.0400390625,12851.240234375,12851.240234375,4315630000.0,^IXIC
2023-11-01,12887.0595703125,13072.419921875,12875.2001953125,13061.4697265625,13061.4697265625,4545120000.0,^IXIC
2023-11-02,13230.490234375,13302.1796875,13177.6396484375,13294.1904296875,13294.1904296875,4962950000.0,^IXIC
2023-11-03,13362.849609375,13520.2802734375,13344.73046875,13478.2802734375,13478.2802734375,4918750000.0,^IXIC
2023-11-06,13514.080078125,13551.6201171875,13435.990234375,13518.7802734375,13518.7802734375,4345850000.0,^IXIC
2023-11-07,13555.7900390625,13675.4599609375,13516.5595703125,13639.8603515625,13639.8603515625,4354460000.0,^IXIC
2023-11-08,13660.2197265625,13684.8701171875,13573.580078125,13650.41015625,13650.41015625,4685550000.0,^IXIC
2023-11-09,13693.7001953125,13697.8203125,13506.01953125,13521.4501953125,13521.4501953125,5313970000.0,^IXIC
2023-11-10,13571.1904296875,13802.5302734375,13556.349609375,13798.1103515625,13798.1103515625,4722140000.0,^IXIC
2023-11-13,13745.9599609375,13805.1103515625,13687.7802734375,13767.740234375,13767.740234375,4349590000.0,^IXIC
2023-11-14,14015.3701171875,14124.0595703125,14003.1396484375,14094.3798828125,14094.3798828125,5332490000.0,^IXIC
2023-11-15,14147.26953125,14194.3603515625,14060.7001953125,14103.83984375,14103.83984375,5063830000.0,^IXIC
2023-11-16,14066.8798828125,14130.4501953125,14033.7900390625,14113.669921875,14113.669921875,4545180000.0,^IXIC
2023-11-17,14101.4404296875,14154.3203125,14063.9296875,14125.48046875,14125.48046875,4408640000.0,^IXIC
2023-11-20,14134.75,14309.7998046875,14134.2001953125,14284.5302734375,14284.5302734375,4561810000.0,^IXIC
2023-11-21,14217.23046875,14237.5,14146.3095703125,14199.98046875,14199.98046875,4128600000.0,^IXIC
2023-11-22,14283.8203125,14359.6103515625,14226.6298828125,14265.8603515625,14265.8603515625,3855240000.0,^IXIC
2023-11-24,14238.0400390625,14270.2802734375,14214.1298828125,14250.849609375,14250.849609375,2541840000.0,^IXIC
2023-11-27,14239.3095703125,14305.7099609375,14205.240234375,14241.01953125,14241.01953125,4205880000.0,^IXIC
2023-11-28,14224.6298828125,14303.66015625,14195.7197265625,14281.759765625,14281.759765625,4474400000.0,^IXIC
2023-11-29,14367.1103515625,14423.2197265625,14247.8896484375,14258.490234375,14258.490234375,4890220000.0,^IXIC
2023-11-30,14265.0498046875,14289.2001953125,14127.0498046875,14226.2197265625,14226.2197265625,5678070000.0,^IXIC
2023-12-01,14181.349609375,14311.9501953125,14135.0,14305.0302734375,14305.0302734375,5607000000.0,^IXIC
2023-12-04,14168.66015625,14197.51953125,14058.51953125,14185.490234375,14185.490234375,6270020000.0,^IXIC
2023-12-05,14126.400390625,14285.66015625,14121.759765625,14229.91015625,14229.91015625,6179120000.0,^IXIC
2023-12-06,14325.6201171875,14327.6298828125,14138.509765625,14146.7099609375,14146.7099609375,5167030000.0,^IXIC
2023-12-07,14230.4296875,14353.1103515625,14220.8701171875,14339.990234375,14339.990234375,5694310000.0,^IXIC
2023-12-08,14279.4599609375,14416.919921875,14264.9599609375,14403.9697265625,14403.9697265625,5430840000.0,^IXIC
2023-12-11,14340.1298828125,14436.080078125,14324.5703125,14432.490234375,14432.490234375,5607820000.0,^IXIC
2023-12-12,14423.009765625,14533.400390625,14385.3896484375,14533.400390625,14533.400390625,4950100000.0,^IXIC
2023-12-13,14555.6796875,14743.5498046875,14517.51953125,14733.9599609375,14733.9599609375,6732040000.0,^IXIC
2023-12-14,14798.7197265625,14855.6201171875,14642.23046875,14761.5595703125,14761.5595703125,8033170000.0,^IXIC
2023-12-15,14797.4599609375,14848.400390625,14753.16015625,14813.919921875,14813.919921875,8377630000.0,^IXIC
2023-12-18,14814.01953125,14938.0400390625,14811.8203125,14904.8095703125,14904.8095703125,5866080000.0,^IXIC
2023-12-19,14923.01953125,15003.7998046875,14921.599609375,15003.2197265625,15003.2197265625,5757180000.0,^IXIC
2023-12-20,14973.3603515625,15069.2900390625,14776.2900390625,14777.9404296875,14777.9404296875,6294700000.0,^IXIC
2023-12-21,14923.1396484375,14970.8095703125,14837.4697265625,14963.8701171875,14963.8701171875,5465640000.0,^IXIC
2023-12-22,15006.1796875,15047.1904296875,14927.1201171875,14992.9697265625,14992.9697265625,4796600000.0,^IXIC
2023-12-26,15028.6904296875,15101.1796875,15024.0595703125,15074.5703125,15074.5703125,6120600000.0,^IXIC
2023-12-27,15089.66015625,15114.080078125,15051.669921875,15099.1796875,15099.1796875,7480170000.0,^IXIC
2023-12-28,15142.08984375,15150.0703125,15087.2197265625,15095.1396484375,15095.1396484375,5090570000.0,^IXIC
2023-12-29,15099.2001953125,15111.41015625,14955.3701171875,15011.349609375,15011.349609375,5441060000.0,^IXIC
