date,DJI,GSPC,IXIC
2004-07-08,10171.5595703125,1109.1099853515625,1935.3199462890625
2004-07-09,10213.2197265625,1112.81005859375,1946.3299560546875
2004-07-12,10238.2197265625,1114.3499755859375,1936.9200439453125
2004-07-13,10247.58984375,1115.1400146484375,1931.6600341796875
2004-07-14,10208.7998046875,1111.469970703125,1914.8800048828125
2004-07-15,10163.16015625,1106.68994140625,1912.7099609375
2004-07-16,10139.7802734375,1101.3900146484375,1883.1500244140625
2004-07-19,10094.0595703125,1100.9000244140625,1883.8299560546875
2004-07-20,10149.0703125,1108.6700439453125,1917.0699462890625
2004-07-21,10046.1298828125,1093.8800048828125,1874.3699951171875
2004-07-22,10050.330078125,1096.8399658203125,1889.06005859375
2004-07-23,9962.2197265625,1086.199951171875,1849.0899658203125
2004-07-26,9961.919921875,1084.0699462890625,1839.02001953125
2004-07-27,10085.1396484375,1094.8299560546875,1869.0999755859375
2004-07-28,10117.0703125,1095.4200439453125,1858.260009765625
2004-07-29,10129.240234375,1100.4300537109375,1881.06005859375
2004-07-30,10139.7099609375,1101.719970703125,1887.3599853515625
2004-08-02,10179.16015625,1106.6199951171875,1892.0899658203125
2004-08-03,10120.240234375,1099.68994140625,1859.4200439453125
2004-08-04,10126.509765625,1098.6300048828125,1855.06005859375
2004-08-05,9963.0302734375,1080.699951171875,1821.6300048828125
2004-08-06,9815.330078125,1063.969970703125,1776.8900146484375
2004-08-09,9814.66015625,1065.219970703125,1774.6400146484375
2004-08-10,9944.669921875,1079.0400390625,1808.699951171875
2004-08-11,9938.3203125,1075.7900390625,1782.4200439453125
2004-08-12,9814.58984375,1063.22998046875,1752.489990234375
2004-08-13,9825.349609375,1064.800048828125,1757.219970703125
2004-08-16,9954.5498046875,1079.3399658203125,1782.8399658203125
2004-08-17,9972.830078125,1081.7099609375,1795.25
2004-08-18,10083.150390625,1095.1700439453125,1831.3699951171875
2004-08-19,10040.8203125,1091.22998046875,1819.8900146484375
2004-08-20,10110.1396484375,1098.3499755859375,1838.02001953125
2004-08-23,10073.0498046875,1095.6800537109375,1838.699951171875
2004-08-24,10098.6298828125,1096.18994140625,1836.8900146484375
2004-08-25,10181.740234375,1104.9599609375,1860.719970703125
2004-08-26,10173.41015625,1105.0899658203125,1852.9200439453125
2004-08-27,10195.009765625,1107.77001953125,1862.0899658203125
2004-08-30,10122.51953125,1099.1500244140625,1836.489990234375
2004-08-31,10173.919921875,1104.239990234375,1838.0999755859375
2004-09-01,10168.4599609375,1105.9100341796875,1850.4100341796875
2004-09-02,10290.2802734375,1118.31005859375,1873.4300537109375
2004-09-03,10260.2001953125,1113.6300048828125,1844.47998046875
2004-09-07,10342.7900390625,1121.300048828125,1858.56005859375
2004-09-08,10313.3603515625,1116.27001953125,1850.6400146484375
2004-09-09,10289.099609375,1118.3800048828125,1869.6500244140625
2004-09-10,10313.0703125,1123.9200439453125,1894.31005859375
2004-09-13,10314.759765625,1125.8199462890625,1910.3800048828125
2004-09-14,10318.16015625,1128.3299560546875,1915.4000244140625
2004-09-15,10231.3603515625,1120.3699951171875,1896.52001953125
2004-09-16,10244.490234375,1123.5,1904.0799560546875
2004-09-17,10284.4599609375,1128.550048828125,1910.0899658203125
2004-09-20,10204.8896484375,1122.199951171875,1908.0699462890625
2004-09-21,10244.9296875,1129.300048828125,1921.1800537109375
2004-09-22,10109.1796875,1113.56005859375,1885.7099609375
2004-09-23,10038.900390625,1108.3599853515625,1886.4300537109375
2004-09-24,10047.240234375,1110.1099853515625,1879.47998046875
2004-09-27,9988.5400390625,1103.52001953125,1859.8800048828125
2004-09-28,10077.400390625,1110.06005859375,1869.8699951171875
2004-09-29,10136.240234375,1114.800048828125,1893.93994140625
2004-09-30,10080.26953125,1114.5799560546875,1896.8399658203125
2004-10-01,10192.650390625,1131.5,1942.199951171875
2004-10-04,10216.5400390625,1135.1700439453125,1952.4000244140625
2004-10-05,10177.6796875,1134.47998046875,1955.5
2004-10-06,10239.919921875,1142.050048828125,1971.030029296875
2004-10-07,10125.400390625,1130.6500244140625,1948.52001953125
2004-10-08,10055.2001953125,1122.1400146484375,1919.969970703125
2004-10-11,10081.9697265625,1124.3900146484375,1928.760009765625
2004-10-12,10077.1796875,1121.8399658203125,1925.1700439453125
2004-10-13,10002.330078125,1113.6500244140625,1920.530029296875
2004-10-14,9894.4501953125,1103.2900390625,1903.02001953125
2004-10-15,9933.3798828125,1108.199951171875,1911.5
2004-10-18,9956.3203125,1114.02001953125,1936.52001953125
2004-10-19,9897.6201171875,1103.22998046875,1922.9000244140625
2004-10-20,9886.9296875,1103.6600341796875,1932.969970703125
2004-10-21,9865.759765625,1106.489990234375,1953.6199951171875
2004-10-22,9757.8095703125,1095.739990234375,1915.1400146484375
2004-10-25,9749.990234375,1094.800048828125,1914.0400390625
2004-10-26,9888.48046875,1111.0899658203125,1928.7900390625
2004-10-27,10002.0302734375,1125.4000244140625,1969.989990234375
2004-10-28,10004.5400390625,1127.43994140625,1975.739990234375
2004-10-29,10027.4697265625,1130.199951171875,1974.989990234375
2004-11-01,10054.3896484375,1130.510009765625,1979.8699951171875
2004-11-02,10035.73046875,1130.56005859375,1984.7900390625
2004-11-03,10137.0498046875,1143.199951171875,2004.3299560546875
2004-11-04,10314.759765625,1161.6700439453125,2023.6300048828125
2004-11-05,10387.5400390625,1166.1700439453125,2038.93994140625
2004-11-08,10391.3095703125,1164.8900146484375,2039.25
2004-11-09,10386.3701171875,1164.0799560546875,2043.3299560546875
2004-11-10,10385.48046875,1162.9100341796875,2034.56005859375
2004-11-11,10469.83984375,1173.47998046875,2061.27001953125
2004-11-12,10539.009765625,1184.1700439453125,2085.340087890625
2004-11-15,10550.240234375,1183.81005859375,2094.090087890625
2004-11-16,10487.650390625,1175.4300537109375,2078.6201171875
2004-11-17,10549.5703125,1181.93994140625,2099.679931640625
2004-11-18,10572.5498046875,1183.550048828125,2104.280029296875
2004-11-19,10456.91015625,1170.3399658203125,2070.6298828125
2004-11-22,10489.419921875,1177.239990234375,2085.18994140625
2004-11-23,10492.599609375,1176.93994140625,2084.280029296875
2004-11-24,10520.3095703125,1181.760009765625,2102.5400390625
2004-11-26,10522.23046875,1182.6500244140625,2101.969970703125
2004-11-29,10475.900390625,1178.5699462890625,2106.8701171875
2004-11-30,10428.01953125,1173.8199462890625,2096.81005859375
2004-12-01,10590.2197265625,1191.3699951171875,2138.22998046875
2004-12-02,10585.1201171875,1190.3299560546875,2143.570068359375
2004-12-03,10592.2099609375,1191.1700439453125,2147.9599609375
2004-12-06,10547.0595703125,1190.25,2151.25
2004-12-07,10440.580078125,1177.0699462890625,2114.659912109375
2004-12-08,10494.23046875,1182.81005859375,2126.110107421875
2004-12-09,10552.8203125,1189.239990234375,2129.010009765625
2004-12-10,10543.2197265625,1188.0,2128.070068359375
2004-12-13,10638.3203125,1198.6800537109375,2148.5
2004-12-14,10676.4501953125,1203.3800048828125,2159.840087890625
2004-12-15,10691.4501953125,1205.719970703125,2162.550048828125
2004-12-16,10705.6396484375,1203.2099609375,2146.14990234375
2004-12-17,10649.919921875,1194.199951171875,2135.199951171875
2004-12-20,10661.599609375,1194.6500244140625,2127.85009765625
2004-12-21,10759.4296875,1205.449951171875,2150.909912109375
2004-12-22,10815.8896484375,1209.5699462890625,2157.030029296875
2004-12-23,10827.1201171875,1210.1300048828125,2160.6201171875
2004-12-27,10776.1298828125,1204.9200439453125,2154.219970703125
2004-12-28,10854.5400390625,1213.5400390625,2177.18994140625
2004-12-29,10829.1904296875,1213.449951171875,2177.0
2004-12-30,10800.2998046875,1213.550048828125,2178.340087890625
2004-12-31,10783.009765625,1211.9200439453125,2175.43994140625
2005-01-03,10729.4296875,1202.0799560546875,2152.14990234375
2005-01-04,10630.7802734375,1188.050048828125,2107.860107421875
2005-01-05,10597.830078125,1183.739990234375,2091.239990234375
2005-01-06,10622.8798828125,1187.8900146484375,2090.0
2005-01-07,10603.9599609375,1186.18994140625,2088.610107421875
2005-01-10,10621.0302734375,1190.25,2097.0400390625
2005-01-11,10556.2197265625,1182.989990234375,2079.6201171875
2005-01-12,10617.7802734375,1187.699951171875,2092.530029296875
2005-01-13,10505.830078125,1177.449951171875,2070.56005859375
2005-01-14,10558.0,1184.52001953125,2087.909912109375
2005-01-18,10628.7900390625,1195.97998046875,2106.0400390625
2005-01-19,10539.9697265625,1184.6300048828125,2073.590087890625
2005-01-20,10471.4697265625,1175.4100341796875,2045.8800048828125
2005-01-21,10392.990234375,1167.8699951171875,2034.27001953125
2005-01-24,10368.6103515625,1163.75,2008.699951171875
2005-01-25,10461.5595703125,1168.4100341796875,2019.949951171875
2005-01-26,10498.58984375,1174.0699462890625,2046.0899658203125
2005-01-27,10467.400390625,1174.550048828125,2047.1500244140625
2005-01-28,10427.2001953125,1171.3599853515625,2035.8299560546875
2005-01-31,10489.9404296875,1181.27001953125,2062.409912109375
2005-02-01,10551.9404296875,1189.4100341796875,2068.699951171875
2005-02-02,10596.7900390625,1193.18994140625,2075.06005859375
2005-02-03,10593.099609375,1189.8900146484375,2057.639892578125
2005-02-04,10716.1298828125,1203.030029296875,2086.659912109375
2005-02-07,10715.759765625,1201.719970703125,2082.030029296875
2005-02-08,10724.6298828125,1202.300048828125,2086.679931640625
2005-02-09,10664.1103515625,1191.989990234375,2052.550048828125
2005-02-10,10749.6103515625,1197.010009765625,2053.10009765625
2005-02-11,10796.009765625,1205.300048828125,2076.659912109375
2005-02-14,10791.1298828125,1206.1400146484375,2082.909912109375
2005-02-15,10837.3203125,1210.1199951171875,2089.2099609375
2005-02-16,10834.8798828125,1210.3399658203125,2087.429931640625
2005-02-17,10754.259765625,1200.75,2061.340087890625
2005-02-18,10785.2197265625,1201.5899658203125,2058.6201171875
2005-02-22,10611.2001953125,1184.1600341796875,2030.3199462890625
2005-02-23,10673.7900390625,1190.800048828125,2031.25
2005-02-24,10748.7900390625,1200.199951171875,2051.699951171875
2005-02-25,10841.599609375,1211.3699951171875,2065.39990234375
2005-02-28,10766.23046875,1203.5999755859375,2051.719970703125
2005-03-01,10830.0,1210.4100341796875,2071.25
2005-03-02,10811.9697265625,1210.0799560546875,2067.5
2005-03-03,10833.0302734375,1210.469970703125,2058.39990234375
2005-03-04,10940.5498046875,1222.1199951171875,2070.610107421875
2005-03-07,10936.8603515625,1225.31005859375,2090.2099609375
2005-03-08,10912.6201171875,1219.4300537109375,2073.550048828125
2005-03-09,10805.6201171875,1207.010009765625,2061.2900390625
2005-03-10,10851.509765625,1209.25,2059.719970703125
2005-03-11,10774.3603515625,1200.0799560546875,2041.5999755859375
2005-03-14,10804.509765625,1206.8299560546875,2051.0400390625
2005-03-15,10745.099609375,1197.75,2034.97998046875
2005-03-16,10633.0703125,1188.0699462890625,2015.75
2005-03-17,10626.349609375,1190.2099609375,2016.4200439453125
2005-03-18,10629.669921875,1189.6500244140625,2007.7900390625
2005-03-21,10565.3896484375,1183.780029296875,2007.510009765625
2005-03-22,10470.509765625,1171.7099609375,1989.3399658203125
2005-03-23,10456.01953125,1172.530029296875,1990.219970703125
2005-03-24,10442.8701171875,1171.4200439453125,1991.06005859375
2005-03-28,10485.650390625,1174.280029296875,1992.52001953125
2005-03-29,10405.7001953125,1165.3599853515625,1973.8800048828125
2005-03-30,10540.9296875,1181.4100341796875,2005.6700439453125
2005-03-31,10503.759765625,1180.5899658203125,1999.22998046875
2005-04-01,10404.2998046875,1172.9200439453125,1984.81005859375
2005-04-04,10421.1396484375,1176.1199951171875,1991.0699462890625
2005-04-05,10458.4599609375,1181.3900146484375,1999.3199462890625
2005-04-06,10486.01953125,1184.0699462890625,1999.1400146484375
2005-04-07,10546.3203125,1191.1400146484375,2018.7900390625
2005-04-08,10461.33984375,1181.199951171875,1999.3499755859375
2005-04-11,10448.5595703125,1181.2099609375,1992.1199951171875
2005-04-12,10507.9697265625,1187.760009765625,2005.4000244140625
2005-04-13,10403.9296875,1173.7900390625,1974.3699951171875
2005-04-14,10278.75,1162.050048828125,1946.7099609375
2005-04-15,10087.509765625,1142.6199951171875,1908.1500244140625
2005-04-18,10071.25,1145.97998046875,1912.9200439453125
2005-04-19,10127.41015625,1152.780029296875,1932.3599853515625
2005-04-20,10012.3603515625,1137.5,1913.760009765625
2005-04-21,10218.599609375,1159.949951171875,1962.4100341796875
2005-04-22,10157.7099609375,1152.1199951171875,1932.18994140625
2005-04-25,10242.4697265625,1162.0999755859375,1950.780029296875
2005-04-26,10151.1298828125,1151.8299560546875,1927.43994140625
2005-04-27,10198.7998046875,1156.3800048828125,1930.4300537109375
2005-04-28,10070.3701171875,1143.219970703125,1904.1800537109375
2005-04-29,10192.509765625,1156.8499755859375,1921.6500244140625
2005-05-02,10251.7001953125,1162.1600341796875,1928.6500244140625
2005-05-03,10256.9501953125,1161.1700439453125,1933.0699462890625
2005-05-04,10384.6396484375,1175.6500244140625,1962.22998046875
2005-05-05,10340.3798828125,1172.6300048828125,1961.800048828125
2005-05-06,10345.400390625,1171.3499755859375,1967.3499755859375
2005-05-09,10384.33984375,1178.8399658203125,1979.6700439453125
2005-05-10,10281.1103515625,1166.219970703125,1962.77001953125
2005-05-11,10300.25,1171.1099853515625,1971.550048828125
2005-05-12,10189.48046875,1159.3599853515625,1963.8800048828125
2005-05-13,10140.1201171875,1154.050048828125,1976.780029296875
2005-05-16,10252.2900390625,1165.68994140625,1994.4300537109375
2005-05-17,10331.8798828125,1173.800048828125,2004.1500244140625
2005-05-18,10464.4501953125,1185.56005859375,2030.6500244140625
2005-05-19,10493.1904296875,1191.0799560546875,2042.5799560546875
2005-05-20,10471.91015625,1189.280029296875,2046.4200439453125
2005-05-23,10523.5595703125,1193.8599853515625,2056.64990234375
2005-05-24,10503.6796875,1194.0699462890625,2061.6201171875
2005-05-25,10457.7998046875,1190.010009765625,2050.1201171875
2005-05-26,10537.599609375,1197.6199951171875,2071.239990234375
2005-05-27,10542.5498046875,1198.780029296875,2075.72998046875
2005-05-31,10467.48046875,1191.5,2068.219970703125
2005-06-01,10549.8701171875,1202.219970703125,2087.860107421875
2005-06-02,10553.490234375,1204.2900390625,2097.800048828125
2005-06-03,10460.9697265625,1196.02001953125,2071.429931640625
2005-06-06,10467.0302734375,1197.510009765625,2075.760009765625
2005-06-07,10483.0703125,1197.260009765625,2067.159912109375
2005-06-08,10476.8603515625,1194.6700439453125,2060.179931640625
2005-06-09,10503.01953125,1200.9300537109375,2076.909912109375
2005-06-10,10512.6298828125,1198.1099853515625,2063.0
2005-06-13,10522.5595703125,1200.8199462890625,2068.9599609375
2005-06-14,10547.5703125,1203.9100341796875,2069.0400390625
2005-06-15,10566.3701171875,1206.5799560546875,2074.919921875
2005-06-16,10578.650390625,1210.9599609375,2089.14990234375
2005-06-17,10623.0703125,1216.9599609375,2090.110107421875
2005-06-20,10609.1103515625,1216.0999755859375,2088.1298828125
2005-06-21,10599.669921875,1213.6099853515625,2091.070068359375
2005-06-22,10587.9296875,1213.8800048828125,2092.030029296875
2005-06-23,10421.4404296875,1200.72998046875,2070.659912109375
2005-06-24,10297.83984375,1191.5699462890625,2053.27001953125
2005-06-27,10290.7802734375,1190.68994140625,2045.199951171875
2005-06-28,10405.6298828125,1201.5699462890625,2069.889892578125
2005-06-29,10374.48046875,1199.8499755859375,2068.889892578125
2005-06-30,10274.9697265625,1191.3299560546875,2056.9599609375
2005-07-01,10303.4404296875,1194.43994140625,2057.3701171875
2005-07-05,10371.7998046875,1204.989990234375,2078.75
2005-07-06,10270.6796875,1194.93994140625,2068.64990234375
2005-07-07,10302.2900390625,1197.8699951171875,2075.659912109375
2005-07-08,10449.1396484375,1211.8599853515625,2112.8798828125
2005-07-11,10519.7197265625,1219.43994140625,2135.429931640625
2005-07-12,10513.8896484375,1222.2099609375,2143.14990234375
2005-07-13,10557.3896484375,1223.2900390625,2144.110107421875
2005-07-14,10628.8896484375,1226.5,2152.820068359375
2005-07-15,10640.830078125,1227.9200439453125,2156.780029296875
2005-07-18,10574.990234375,1221.1300048828125,2144.8701171875
2005-07-19,10646.5595703125,1229.3499755859375,2173.179931640625
2005-07-20,10689.150390625,1235.199951171875,2188.570068359375
2005-07-21,10627.76953125,1227.0400390625,2178.60009765625
2005-07-22,10651.1796875,1233.6800537109375,2179.739990234375
2005-07-25,10596.48046875,1229.030029296875,2166.739990234375
2005-07-26,10579.76953125,1231.1600341796875,2175.989990234375
2005-07-27,10637.08984375,1236.7900390625,2186.219970703125
2005-07-28,10705.5498046875,1243.719970703125,2198.43994140625
2005-07-29,10640.91015625,1234.1800537109375,2184.830078125
2005-08-01,10623.150390625,1235.3499755859375,2195.3798828125
2005-08-02,10683.740234375,1244.1199951171875,2218.14990234375
2005-08-03,10697.58984375,1245.0400390625,2216.81005859375
2005-08-04,10610.099609375,1235.8599853515625,2191.320068359375
2005-08-05,10558.0302734375,1226.4200439453125,2177.909912109375
2005-08-08,10536.9296875,1223.1300048828125,2164.389892578125
2005-08-09,10615.669921875,1231.3800048828125,2174.18994140625
2005-08-10,10594.41015625,1229.1300048828125,2157.81005859375
2005-08-11,10685.8896484375,1237.81005859375,2174.550048828125
2005-08-12,10600.3095703125,1230.3900146484375,2156.89990234375
2005-08-15,10634.3798828125,1233.8699951171875,2167.0400390625
2005-08-16,10513.4501953125,1219.3399658203125,2137.06005859375
2005-08-17,10550.7099609375,1220.239990234375,2145.14990234375
2005-08-18,10554.9296875,1219.02001953125,2136.080078125
2005-08-19,10559.23046875,1219.7099609375,2135.56005859375
2005-08-22,10569.8896484375,1221.72998046875,2141.409912109375
2005-08-23,10519.580078125,1217.5899658203125,2137.25
2005-08-24,10434.8701171875,1209.5899658203125,2128.909912109375
2005-08-25,10450.6298828125,1212.3699951171875,2134.3701171875
2005-08-26,10397.2900390625,1205.0999755859375,2120.77001953125
2005-08-29,10463.0498046875,1212.280029296875,2137.64990234375
2005-08-30,10412.8203125,1208.4100341796875,2129.760009765625
2005-08-31,10481.599609375,1220.3299560546875,2152.090087890625
2005-09-01,10459.6298828125,1221.5899658203125,2147.89990234375
2005-09-02,10447.3701171875,1218.02001953125,2141.070068359375
2005-09-06,10589.240234375,1233.3900146484375,2166.860107421875
2005-09-07,10633.5,1236.3599853515625,2172.030029296875
2005-09-08,10595.9296875,1231.6700439453125,2166.030029296875
2005-09-09,10678.5595703125,1241.47998046875,2175.510009765625
2005-09-12,10682.9404296875,1240.56005859375,2182.830078125
2005-09-13,10597.4404296875,1231.199951171875,2171.75
2005-09-14,10544.900390625,1227.1600341796875,2149.330078125
2005-09-15,10558.75,1227.72998046875,2146.14990234375
2005-09-16,10641.9404296875,1237.9100341796875,2160.35009765625
2005-09-19,10557.6298828125,1231.02001953125,2145.260009765625
2005-09-20,10481.51953125,1221.3399658203125,2131.330078125
2005-09-21,10378.0302734375,1210.199951171875,2106.639892578125
2005-09-22,10422.0498046875,1214.6199951171875,2110.780029296875
2005-09-23,10419.58984375,1215.2900390625,2116.840087890625
2005-09-26,10443.6298828125,1215.6300048828125,2121.4599609375
2005-09-27,10456.2099609375,1215.6600341796875,2116.419921875
2005-09-28,10473.08984375,1216.8900146484375,2115.39990234375
2005-09-29,10552.7802734375,1227.6800537109375,2141.219970703125
2005-09-30,10568.7001953125,1228.81005859375,2151.68994140625
2005-10-03,10535.48046875,1226.699951171875,2155.429931640625
2005-10-04,10441.1103515625,1214.469970703125,2139.360107421875
2005-10-05,10317.3603515625,1196.3900146484375,2103.02001953125
2005-10-06,10287.099609375,1191.489990234375,2084.080078125
2005-10-07,10292.3095703125,1195.9000244140625,2090.35009765625
2005-10-10,10238.759765625,1187.3299560546875,2078.919921875
2005-10-11,10253.169921875,1184.8699951171875,2061.090087890625
2005-10-12,10216.91015625,1177.6800537109375,2037.469970703125
2005-10-13,10216.58984375,1176.8399658203125,2047.219970703125
2005-10-14,10287.33984375,1186.5699462890625,2064.830078125
2005-10-17,10348.099609375,1190.0999755859375,2070.300048828125
2005-10-18,10285.259765625,1178.1400146484375,2056.0
2005-10-19,10414.1298828125,1195.760009765625,2091.239990234375
2005-10-20,10281.099609375,1177.800048828125,2068.110107421875
2005-10-21,10215.2197265625,1179.5899658203125,2082.2099609375
2005-10-24,10385.0,1199.3800048828125,2115.830078125
2005-10-25,10377.8701171875,1196.5400390625,2109.449951171875
2005-10-26,10344.98046875,1191.3800048828125,2100.050048828125
2005-10-27,10229.9501953125,1178.9000244140625,2063.81005859375
2005-10-28,10402.76953125,1198.4100341796875,2089.8798828125
2005-10-31,10440.0703125,1207.010009765625,2120.300048828125
2005-11-01,10406.76953125,1202.760009765625,2114.050048828125
2005-11-02,10472.73046875,1214.760009765625,2144.31005859375
2005-11-03,10522.58984375,1219.93994140625,2160.219970703125
2005-11-04,10530.759765625,1220.1400146484375,2169.429931640625
2005-11-07,10586.23046875,1222.81005859375,2178.239990234375
2005-11-08,10539.7197265625,1218.5899658203125,2172.070068359375
2005-11-09,10546.2099609375,1220.6500244140625,2175.81005859375
2005-11-10,10640.099609375,1230.9599609375,2196.679931640625
2005-11-11,10686.0400390625,1234.719970703125,2202.469970703125
2005-11-14,10697.169921875,1233.760009765625,2200.949951171875
2005-11-15,10686.4404296875,1229.010009765625,2186.739990234375
2005-11-16,10674.759765625,1231.2099609375,2187.929931640625
2005-11-17,10720.2197265625,1242.800048828125,2220.4599609375
2005-11-18,10766.330078125,1248.27001953125,2227.070068359375
2005-11-21,10820.2802734375,1254.8499755859375,2241.669921875
2005-11-22,10871.4296875,1261.22998046875,2253.56005859375
2005-11-23,10916.08984375,1265.6099853515625,2259.97998046875
2005-11-25,10931.6201171875,1268.25,2263.010009765625
2005-11-28,10890.7197265625,1257.4599609375,2239.3701171875
2005-11-29,10888.16015625,1257.47998046875,2232.7099609375
2005-11-30,10805.8701171875,1249.47998046875,2232.820068359375
2005-12-01,10912.5703125,1264.6700439453125,2267.169921875
2005-12-02,10877.509765625,1265.0799560546875,2273.3701171875
2005-12-05,10835.009765625,1262.0899658203125,2257.639892578125
2005-12-06,10856.8603515625,1263.699951171875,2260.760009765625
2005-12-07,10810.91015625,1257.3699951171875,2252.010009765625
2005-12-08,10755.1201171875,1255.8399658203125,2246.4599609375
2005-12-09,10778.580078125,1259.3699951171875,2256.72998046875
2005-12-12,10767.76953125,1260.4300537109375,2260.949951171875
2005-12-13,10823.7197265625,1267.4300537109375,2265.0
2005-12-14,10883.509765625,1272.739990234375,2262.590087890625
2005-12-15,10881.669921875,1270.93994140625,2260.6298828125
2005-12-16,10875.58984375,1267.3199462890625,2252.47998046875
2005-12-19,10836.5302734375,1259.9200439453125,2222.739990234375
2005-12-20,10805.5498046875,1259.6199951171875,2222.419921875
2005-12-21,10833.73046875,1262.7900390625,2231.659912109375
2005-12-22,10889.4404296875,1268.1199951171875,2246.489990234375
2005-12-23,10883.26953125,1268.6600341796875,2249.419921875
2005-12-27,10777.76953125,1256.5400390625,2226.889892578125
2005-12-28,10796.259765625,1258.1700439453125,2228.93994140625
2005-12-29,10784.8203125,1254.4200439453125,2218.159912109375
2005-12-30,10717.5,1248.2900390625,2205.320068359375
2006-01-03,10847.41015625,1268.800048828125,2243.739990234375
2006-01-04,10880.150390625,1273.4599609375,2263.4599609375
2006-01-05,10882.150390625,1273.47998046875,2276.8701171875
2006-01-06,10959.3095703125,1285.449951171875,2305.6201171875
2006-01-09,11011.900390625,1290.1500244140625,2318.68994140625
2006-01-10,11011.580078125,1289.68994140625,2320.320068359375
2006-01-11,11043.4404296875,1294.1800537109375,2331.360107421875
2006-01-12,10962.3603515625,1286.06005859375,2316.68994140625
2006-01-13,10959.8701171875,1287.6099853515625,2317.0400390625
2006-01-17,10896.3203125,1282.9300537109375,2302.68994140625
2006-01-18,10854.8603515625,1277.9300537109375,2279.639892578125
2006-01-19,10880.7099609375,1285.0400390625,2301.81005859375
2006-01-20,10667.3896484375,1261.489990234375,2247.699951171875
2006-01-23,10688.76953125,1263.8199462890625,2248.469970703125
2006-01-24,10712.2197265625,1266.8599853515625,2265.25
2006-01-25,10709.740234375,1264.6800537109375,2260.64990234375
2006-01-26,10809.4697265625,1273.8299560546875,2283.0
2006-01-27,10907.2099609375,1283.719970703125,2304.22998046875
2006-01-30,10899.919921875,1285.18994140625,2306.780029296875
2006-01-31,10864.8603515625,1280.0799560546875,2305.820068359375
2006-02-01,10953.9501953125,1282.4599609375,2310.56005859375
2006-02-02,10851.98046875,1270.8399658203125,2281.570068359375
2006-02-03,10793.6201171875,1264.030029296875,2262.580078125
2006-02-06,10798.26953125,1265.02001953125,2258.800048828125
2006-02-07,10749.759765625,1254.780029296875,2244.9599609375
2006-02-08,10858.6201171875,1265.6500244140625,2266.97998046875
2006-02-09,10883.349609375,1263.780029296875,2255.8701171875
2006-02-10,10919.0498046875,1266.989990234375,2261.8798828125
2006-02-13,10892.3203125,1262.8599853515625,2239.81005859375
2006-02-14,11028.3896484375,1275.530029296875,2262.169921875
2006-02-15,11058.9697265625,1280.0,2276.429931640625
2006-02-16,11120.6796875,1289.3800048828125,2294.6298828125
2006-02-17,11115.3203125,1287.239990234375,2282.360107421875
2006-02-21,11069.0595703125,1283.030029296875,2262.9599609375
2006-02-22,11137.169921875,1292.6700439453125,2283.169921875
2006-02-23,11069.2197265625,1287.7900390625,2279.320068359375
2006-02-24,11061.849609375,1289.4300537109375,2287.0400390625
2006-02-27,11097.5498046875,1294.1199951171875,2307.179931640625
2006-02-28,10993.41015625,1280.6600341796875,2281.389892578125
2006-03-01,11053.5302734375,1291.239990234375,2314.639892578125
2006-03-02,11025.509765625,1289.1400146484375,2311.110107421875
2006-03-03,11021.58984375,1287.22998046875,2302.60009765625
2006-03-06,10958.58984375,1278.260009765625,2286.030029296875
2006-03-07,10980.6904296875,1275.8800048828125,2268.3798828125
2006-03-08,11005.740234375,1278.469970703125,2267.4599609375
2006-03-09,10972.2802734375,1272.22998046875,2249.719970703125
2006-03-10,11076.33984375,1281.4200439453125,2262.0400390625
2006-03-13,11076.01953125,1284.1300048828125,2267.030029296875
2006-03-14,11151.33984375,1297.47998046875,2295.89990234375
2006-03-15,11209.76953125,1303.02001953125,2311.840087890625
2006-03-16,11253.240234375,1305.3299560546875,2299.56005859375
2006-03-17,11279.650390625,1307.25,2306.47998046875
2006-03-20,11274.5302734375,1305.0799560546875,2314.110107421875
2006-03-21,11235.4697265625,1297.22998046875,2294.22998046875
2006-03-22,11317.4296875,1305.0400390625,2303.35009765625
2006-03-23,11270.2900390625,1301.6700439453125,2300.14990234375
2006-03-24,11279.9697265625,1302.949951171875,2312.820068359375
2006-03-27,11250.1103515625,1301.6099853515625,2315.580078125
2006-03-28,11154.5400390625,1293.22998046875,2304.4599609375
2006-03-29,11215.7001953125,1302.8900146484375,2337.780029296875
2006-03-30,11150.7001953125,1300.25,2340.820068359375
2006-03-31,11109.3203125,1294.8699951171875,2339.7900390625
2006-04-03,11144.9404296875,1297.81005859375,2336.739990234375
2006-04-04,11203.849609375,1305.9300537109375,2345.360107421875
2006-04-05,11239.5498046875,1311.56005859375,2359.75
2006-04-06,11216.5,1309.0400390625,2361.169921875
2006-04-07,11120.0400390625,1295.5,2339.02001953125
2006-04-10,11141.330078125,1296.6199951171875,2333.27001953125
2006-04-11,11089.6298828125,1286.5699462890625,2310.35009765625
2006-04-12,11129.9697265625,1288.1199951171875,2314.679931640625
2006-04-13,11137.650390625,1289.1199951171875,2326.110107421875
2006-04-17,11073.7802734375,1285.3299560546875,2311.159912109375
2006-04-18,11268.76953125,1307.280029296875,2356.139892578125
2006-04-19,11278.76953125,1309.9300537109375,2370.8798828125
2006-04-20,11342.8896484375,1311.4599609375,2362.550048828125
2006-04-21,11347.4501953125,1311.280029296875,2342.860107421875
2006-04-24,11336.3203125,1308.1099853515625,2333.3798828125
